player_id,gamer_tag,favorite_game,player_rank,matches_played,win_rate_percent,average_ping_ms,total_playtime_hours,toxicity_reports,preferred_region,hardware_type,account_creation_date
GLB-006324,Player261,PES 2021,Gold,2767,73.9,100,395.1,0,EU West,PC,2021-05-01
GLB-000263,Player262,Valorant,Platinum,1763,73.5,16,726.8,2,South America,Console,08/09/2021
GLB-000264,Player263,Counter-Strike 2,Bronze,Yok,31.1,49,1868.8,2,NA,Mobile,2018-08-29
GLB-000265,Player264,PES 2021,Gold,586,40.1,10,1608.1,0,EU East,PC,"November 18, 2022"
GLB-000266,Player265,Dota 2,Diamond,231,40.5,51,879.5,0,North America,PC,"April 01, 2015"
GLB-000267,Player266,Dota 2,Bronze,3471,51.7,9999,2123.6,0,NA,PC,20/07/2015
GLB-000268,,League of Legends,Silver,1787,54.1,27,1610.4,0,EU West,PC,20/09/2019
GLB-000269,Player268,League of Legends,Bronze,2159,58.4,113,2.5k,2,Asia,PC,2015-04-06
GLB-000270,Player269,League of Legends,Silver,2283,44.2,47 ms,1554.1,5,EU West,Console,"January 13, 2024"
GLB-000271,Player270,Dota 2,Diamond,4478,49.1,38,1679.0,0,Asia,PC,30/10/2024
GLB-000272,Player271,Dota 2,Bronze,2473,58.0,27,1858.0,0,South America,PC,"December 08, 2022"
GLB-000273,Player272,Dota 2,Platinum,4406,47.4,43,476.0,1,EU East,PC,"April 08, 2021"
GLB-000274,Player273,League of Legends,Diamond,1052,33.9,51,1763.1,0,South America,Console,24/05/2018
GLB-000275,Player274,League of Legends,Bronze,2328,55.3,53,71.4,0,Asia,Console,2021-06-23
GLB-000276,Player275,cs2,Diamond,3199,46.7,39,2737.5,0,EU West,PC,"December 19, 2022"
GLB-000277,Player276,Dota 2,Global Elite,4953,55.4,117,2125.7,0,Asia,Console,14/02/2017
GLB-000278,Player277,Apex Legends,Silver,4396,63.8,37,180.2,0,EU West,PC,09/03/2023
GLB-000279,Player278,cs2,Platinum,4819,71.6,70,1275.3,1,EU East,PC,"May 10, 2017"
GLB-000280,Player279,Dota 2,Gold,2187,46.9,36 ms,1858.1,1,EU West,PC,13/10/2017
GLB-000281,Player280,Valorant,Silver,764,49.2,106,1592.5,0,EU West,Mac,23/12/2024
GLB-000282,Player281,Valorant,Bronze,2175,33.6,71,1422.1,0,EU East,PC,"November 05, 2017"
GLB-000283,Player282,Counter-Strike 2,Silver,285,,75,1834.5,0,NA,PC,"February 22, 2024"
GLB-000284,Player283,Valorant,Bronze,4695,42.3,94,841.3,0,Asia,Console,"July 06, 2022"
GLB-000285,Player284,Dota 2,Global Elite,2617,69.6,27,2737.2,0,Asia,Mobile,16/02/2019
GLB-000286,Player285,PES 2021,Silver,584,35.1,44,782.7,0,Asia,PC,"November 29, 2022"
GLB-000287,Player286,Dota 2,Bronze,1651,70.1,13,1445.3,10,EU West,PC,"April 24, 2021"
GLB-000288,Player287,Counter-Strike 2,Silver,4078,55.6,15,2451.9,5,EU East,PC,2021-03-23
GLB-000289,Player288,Apex Legends,Platinum,4353,54.0,29,1680.2,1,EU East,PC,"November 15, 2022"
GLB-000290,Player289,Apex Legends,Diamond,3405,45.5,81,2.3k,2,EU East,Console,05/12/2015
GLB-000291,Player290,Valorant,Silver,4440,74.6,118,829.2,0,Asia,Mac,2023-07-15
GLB-000292,Player291,cs2,Global Elite,388 maç,35.3,9999,2872.4,0,North America,PC,"December 06, 2018"
GLB-000293,Player292,Counter-Strike 2,Silver,2007,74.7,61,2079.5,0,Asia,Console,"May 03, 2020"
GLB-000294,Player293,Valorant,Diamond,3836,38.1,12,777.6,0,South America,Console,2022-06-13
GLB-000295,Player294,PES 2021,Global Elite,178,74.7,25,2808.6,1,NA,PC,2021-06-16
GLB-000296,Player295,Counter-Strike 2,Bronze,4640,61.8,16,2025.4,0,South America,Mobile,"January 15, 2021"
GLB-000297,Player296,PES 2021,Gold,344,67.4,80,1.4k,0,EU East,PC,"November 02, 2017"
GLB-000298,Player297,Apex Legends,Diamond,1207,30.1,106,2160.4,0,NA,Console,2019-11-10
GLB-000299,Player298,cs2,gümüş,2186,30.7,103,664.9,0,EU West,PC,28/04/2019
GLB-000300,Player299,League of Legends,Bronze,899,51.6,20,1083.0,10,South America,PC,"September 06, 2016"
GLB-000301,Player300,PES 2021,Silver,1219,42.2,74,1860.2,2,NA,PC,"October 21, 2019"
GLB-000302,Player301,Dota 2,Silver,2982,53.3,76,1979.9,0,NA,PC,"September 14, 2024"
GLB-000303,Player302,Valorant,Gold,999,56.3,71,4.2k,0,South America,PC,"June 06, 2018"
GLB-000304,Player303,League of Legends,Gold,4203,52.0,74,2237.0,2,EU East,Mobile,2020-08-19
GLB-000305,Player304,League of Legends,Platinum,2124,53.2,54,2429.7,1,Asia,Console,2015-09-17
GLB-000306,Player305,Valorant,Diamond,3229,46.1,28,1505.5,0,South America,PC,2022-11-14
GLB-000307,Player306,League of Legends,Global Elite,,70.7,10,187.6,1,Asia,PC,"January 24, 2020"
GLB-000308,Player307,cs2,Global Elite,2618,58.4,87,215.3,1,Asia,Console,2021-04-22
GLB-000309,Player308,Apex Legends,Global Elite,4527,60.2,19,2224.7,0,South America,PC,16/01/2016
GLB-000310,Player309,League of Legends,Bronze,3701,53.1,53,745.2,1,South America,PC,2019-12-23
GLB-000311,Player310,Counter-Strike 2,Diamond,,34.3,5,2543.5,0,Asia,Console,"December 14, 2024"
GLB-000312,Player311,Valorant,Bronze,4342,%37,84,1717.6,0,EU West,Console,2019-02-12
GLB-000313,Player312,Valorant,Gold,307,65.0,109,1423.9,0,NA,PC,"December 04, 2019"
GLB-000314,Player313,Counter-Strike 2,Diamond,4127,52.8,9999,1100.6,0,South America,PC,"July 25, 2021"
GLB-004474,Player314,PES 2021,Global Elite,1180,41.9,118,2997.6,3,Asia,Console,03/02/2022
GLB-000316,Player315,Dota 2,Diamond,3479,63.9,73,2976.7,2,South America,Console,2022-04-13
GLB-000317,Player316,Dota 2,Diamond,2824,53.9,38,2919.4,0,South America,PC,"September 04, 2019"
GLB-000318,Player317,Apex Legends,Platinum,1615,44.0,26,872.4,0,Asia,PC,2022-04-25
GLB-000319,Player318,PES 2021,Global Elite,604 maç,48.4,26,1449.4,0,EU East,PC,2020-02-29
GLB-000320,Player319,Apex Legends,Bronze,637,150.5,86,1376.3,0,Asia,PC,16/12/2021
GLB-000321,Player320,League of Legends,Global Elite,3508,60.1,54,2197.7,0,EU West,PC,13/10/2017
GLB-000322,Player321,PES 2021,Gold,3570,62.4,116,2870.4,0,South America,PC,2016-12-13
GLB-000323,Player322,Counter-Strike 2,Bronze,2014,62.2,71,1410.9,1,Asia,PC,"November 07, 2020"
GLB-000324,Player323,Valorant,Platinum,1859,66.9,103,2449.2,0,Asia,PC,2018-01-06
GLB-000325,Player324,Apex Legends,Silver,2368,61.9,81,1552.8,0,Asia,Console,17/02/2017
GLB-000326,Player325,Counter-Strike 2,Diamond,Yok,60.4,60,1535.8,3,North America,PC,2021-02-06
GLB-000327,Player326,Counter-Strike 2,Diamond,1849,72.1,98,2057.7,0,Asia,PC,"August 31, 2024"
GLB-000328,Player327,Dota 2,Gold,2788,45.4,70,2637.6,5,South America,PC,2015-09-22
GLB-000329,Player328,Counter-Strike 2,Platinum,4189,39.2,67,3.9k,0,Asia,Mobile,06/08/2020
GLB-000330,Player329,Apex Legends,Bronze,3886,67.7,94,2509.1,0,EU West,Console,"January 16, 2024"
GLB-000331,Player330,Valorant,Silver,1307,57.1,39,2352.5,0,EU East,Console,02/04/2018
GLB-000332,Player331,Counter-Strike 2,Platinum,4624,42.8,18,1386.5,0,South America,Console,"April 04, 2023"
GLB-000333,Player332,cs2,Global Elite,2331,67.6,104,1495.8,1,South America,PC,2023-05-08
GLB-000334,Player333,PES 2021,Platinum,4851,32.2,78,1768.1,0,NA,Console,01/05/2017
GLB-000335,Player334,Counter-Strike 2,Silver,4122,62.3,106,1692.3,Sıfır,EU East,PC,2020-01-15
GLB-000336,Player335,PES 2021,Diamond,2335,60.2,85,665.6,0,South America,PC,2018-03-16
GLB-000337,Player336,Apex Legends,Global Elite,3470,38.1,80,412.1,1,NA,Console,"August 14, 2018"
GLB-000338,Player337,Apex Legends,Gold,2863,66.9,9999,1851.1,0,EU East,Console,"September 20, 2021"
GLB-000339,Player338,Valorant,Bronze,1781,53.3,45,2153.7,0,South America,Console,12/06/2021
GLB-000340,Player339,cs2,Bronze,2793,32.3,77,2146.5,1,NA,PC,"January 30, 2020"
GLB-000341,Player340,PES 2021,Global Elite,2644,43.7,19,350.6,1,NA,Console,05/03/2023
GLB-000342,Player341,PES 2021,Silver,970,51.4%,26,553.9,0,South America,Console,30/03/2016
GLB-000343,Player342,League of Legends,Gold,,50.1%,76,2718.2,0,South America,PC,02/10/2021
GLB-000344,Player343,Dota 2,Global Elite,4788,41.5,12,1058.9,0,EU East,Console,20/07/2016
GLB-000345,Player344,Valorant,Silver,3936,34.0,119,716.9,0,Asia,PC,15/07/2020
GLB-000346,Player345,Counter-Strike 2,Gold,3715,65.0,24,2965.4,0,NA,PC,2019-07-01
GLB-000347,Player346,cs2,Global Elite,161,35.4,21,1526.8,0,Asia,PC,2020-12-20
GLB-000348,Player347,PES 2021,Platinum,24,67.4,100,639.2,5,NA,PC,31/03/2020
GLB-000349,Player348,Apex Legends,Bronze,175,30.2,27,1389.6,0,NA,PC,26/11/2019
GLB-000350,Player349,League of Legends,Platinum,2293,36.8,12,2439.6,2,South America,PC,"May 24, 2017"
GLB-000351,Player350,Counter-Strike 2,Bronze,4473,33.4,33 ms,1052.1,1,South America,PC,"August 12, 2015"
GLB-000352,Player351,Counter-Strike 2,Gold,3608,47.8,107,1345.5,0,Asia,Mobile,"April 02, 2022"
GLB-000353,Player352,cs2,Gold,3184,58.8,39,837.5,0,EU East,PC,"January 29, 2024"
GLB-000354,Player353,Valorant,Bronze,429,59.1,34,2669.4,3,EU East,Mobile,"December 02, 2015"
GLB-000355,,League of Legends,Bronze,1969,61.8,73,2227.0,0,EU East,Mobile,"May 11, 2018"
GLB-000356,Player355,Valorant,Gold,1814,32.6,103,2630.6,0,South America,Mobile,31/10/2019
GLB-000357,Player356,Valorant,Global Elite,348 maç,68.1,93,2161.2,1,South America,PC,"November 18, 2022"
GLB-000358,Player357,Counter-Strike 2,Diamond,2205,38.4,86,922.8,1,EU East,Console,06/12/2015
GLB-000359,Player358,Dota 2,Platinum,718,46.9,115,1030.0,1,Asia,Mobile,2020-08-02
GLB-000360,Player359,League of Legends,Diamond,4727,49.6,11,72.1,2,EU East,Console,20/11/2024
GLB-011827,Player360,Dota 2,Platinum,4827,56.7,99,75.9,0,Asia,Console,"May 24, 2019"
GLB-000362,Player361,Valorant,Global Elite,4343,63.3,89,1230.6,0,EU East,PC,2017-02-20
GLB-000363,Player362,Valorant,Bronze,4497,39.3,105,2722.0,1,EU West,PC,2024-02-21
GLB-000364,Player363,PES 2021,Gold,3320,51.6,108,1917.7,0,South America,Mac,"October 28, 2017"
GLB-000365,Player364,League of Legends,Platinum,2657,68.3,117,607.7,0,EU East,PC,"July 18, 2017"
GLB-000366,Player365,PES 2021,Gold,452,59.5,45,2100.2,0,NA,PC,2020-07-17
GLB-000367,Player366,League of Legends,Silver,686,45.0,43,2210.4,0,Asia,PC,2016-01-06
GLB-000368,Player367,Apex Legends,Platinum,2038,67.1,39,973.4,0,EU West,Console,"May 30, 2021"
GLB-000369,Player368,Apex Legends,Diamond,305,52.9,12,1639.9,1,EU East,PC,04/09/2024
GLB-000370,Player369,League of Legends,Global Elite,693,73.0,94,2205.9,0,Asia,PC,2017-02-16
GLB-000371,Player370,Apex Legends,Silver,1982,41.0,8,2383.6,0,South America,Console,20/12/2017
GLB-000372,Player371,League of Legends,Diamond,217,33.0,15,1273.1,2,NA,PC,"October 14, 2023"
GLB-000373,Player372,League of Legends,Bronze,547,%48,24,2298.2,1,NA,PC,25/09/2021
GLB-000374,Player373,PES 2021,Diamond,1489,73.5,104,1569.2,0,South America,PC,2018-08-07
GLB-000375,Player374,League of Legends,gümüş,2657,34.8,56,2567.9,0,EU West,PC,26/01/2020
GLB-000376,Player375,PES 2021,Platinum,4593,74.8,65,2416.4,0,EU West,Console,"July 24, 2015"
GLB-000377,Player376,Apex Legends,gümüş,2611,64.9,62,158.3,0,Asia,PC,2022-05-18
GLB-000378,Player377,Valorant,Silver,68,68.4,31,838.1,1,NA,PC,2018-06-03
GLB-000379,Player378,Valorant,Global Elite,1523,39.2,50,"6,536",Sıfır,EU East,PC,10/01/2021
GLB-000380,Player379,Apex Legends,Diamond,2121,41.7,14,2848.3,0,South America,PC,2019-09-07
GLB-000381,Player380,PES 2021,Gold,19,60.7,21,2706.8,0,Asia,PC,2020-09-14
GLB-000382,Player381,League of Legends,Platinum,2721,32.8,75,,0,South America,PC,06/08/2016
GLB-000383,Player382,PES 2021,Gold,4255,36.2,38,2020.8,2,Asia,Console,2018-02-08
GLB-000384,Player383,Apex Legends,Silver,2306,67.5,90,1029.0,1,EU East,Console,2015-11-24
GLB-000385,Player384,Counter-Strike 2,Bronze,1262,59.8,41,1171.4,0,Asia,PC,"January 16, 2022"
GLB-000386,Player385,Counter-Strike 2,Silver,1661,57.5,8,2115.9,1,South America,PC,2020-12-08
GLB-000387,Player386,Apex Legends,Silver,4118,38.2,22,2995.9,2,South America,PC,"May 14, 2019"
GLB-000388,Player387,Counter-Strike 2,Bronze,3222,72.5,71,1279.9,0,EU West,Console,"December 28, 2021"
GLB-000389,Player388,Valorant,Gold,954,62.9,17,347.1,0,South America,PC,25/01/2017
GLB-000390,Player389,PES 2021,Silver,3039,,65 ms,1495.8,-1,EU East,PC,17/10/2019
GLB-000391,Player390,Counter-Strike 2,Global Elite,2812,58.8,91,1727.1,2,NA,Mobile,2023-04-06
GLB-000392,Player391,Dota 2,Platinum,1069,71.0,67,987.2,3,EU East,PC,"August 16, 2016"
GLB-000393,Player392,League of Legends,gümüş,1358,66.8,48,400.3,None,South America,Console,2019-06-17
GLB-000394,Player393,PES 2021,Gold,1722,52.6,73,2547.8,0,EU West,Mobile,2017-06-11
GLB-000395,Player394,PES 2021,Silver,3641,56.3,51,1372.5,1,NA,PC,22/05/2023
GLB-000396,Player395,cs2,Platinum,1545,74.1,40,2695.9,0,NA,Console,2020-07-20
GLB-000397,Player396,Valorant,Silver,4861,49.6,119,2900.8,0,NA,PC,"March 15, 2022"
GLB-000398,Player397,PES 2021,Bronze,4768,43.4,61,991.7,0,NA,Mobile,2015-12-17
GLB-000399,Player398,Valorant,Diamond,4564,74.8,84,791.8,3,Asia,PC,"August 21, 2020"
GLB-000400,Player399,Valorant,Global Elite,4468,37.0,66,721.4,3,Asia,PC,2022-07-24
GLB-000401,Player400,Apex Legends,Silver,3404,59.9,35,942.3,0,South America,PC,"January 20, 2019"
GLB-000402,Player401,Dota 2,Gold,543,%64,59,373.4,0,Asia,Console,"August 10, 2017"
GLB-000403,Player402,Counter-Strike 2,Platinum,2273,39.4,83,1927.4,0,South America,Console,2024-06-14
GLB-000404,Player403,PES 2021,Gold,4508,55.1%,31,2362.1,0,South America,Console,"May 21, 2019"
GLB-000405,Player404,League of Legends,Platinum,3863,59.3,90,1098.1,0,NA,PC,2022-05-26
GLB-010748,Player405,Valorant,Global Elite,2453,60.9,44,2811.5,0,EU West,Console,"September 07, 2018"
GLB-000407,Player406,Valorant,Global Elite,4406,68.1,19,2822.9,0,EU West,PC,"November 03, 2015"
GLB-000408,Player407,Valorant,Bronze,2597,62.3,43,2890.7,0,NA,Console,2022-04-08
GLB-000409,Player408,League of Legends,Gold,193,32.0,111,12.1,1,EU West,PC,2024-11-02
GLB-000410,Player409,Valorant,Gold,4538,32.3,78,2094.6,None,Asia,PC,"September 12, 2019"
GLB-000411,Player410,Apex Legends,gümüş,3360,73.0,63,892.2,0,EU East,Mobile,07/03/2017
GLB-000412,Player411,Dota 2,Diamond,3054,65.5,76,1593.9,1,EU West,Mobile,2017-09-04
GLB-000413,Player412,PES 2021,Diamond,2743,73.3,24,1990.3,,Asia,PC,02/10/2023
GLB-000414,Player413,PES 2021,Global Elite,3521,39.5,96,501.5,None,EU East,Console,19/10/2016
GLB-000415,Player414,PES 2021,Global Elite,767,,23 ms,2110.5,0,Asia,Console,"August 11, 2021"
GLB-000416,Player415,Valorant,Gold,1377,55.8,49,1181.6,0,NA,Console,2021-03-07
GLB-000417,Player416,League of Legends,Bronze,3288,74.6,73,1403.3,2,NA,Console,"August 02, 2015"
GLB-000418,Player417,cs2,Platinum,3599,41.2,117,2962.4,-1,NA,PC,29/03/2021
GLB-000419,Player418,PES 2021,Platinum,157,40.5%,56,2142.4,0,NA,PC,2016-06-27
GLB-000420,Player419,Counter-Strike 2,Global Elite,1733,49.0,43 ms,1996.8,0,Asia,PC,2016-10-07
GLB-000421,Player420,PES 2021,gümüş,2393,46.0,59,2503.2,0,EU West,Console,23/05/2020
GLB-000422,Player421,Dota 2,Platinum,3461,69.5,97,1783.2,0,Asia,PC,"April 08, 2024"
GLB-000423,Player422,Apex Legends,Platinum,1357,32.2,113,1983.8,2,Asia,Console,15/03/2021
GLB-000424,Player423,League of Legends,Silver,3674,42.1,85,928.2,0,South America,Console,2023-09-22
GLB-000425,Player424,Apex Legends,Silver,543,40.4,117,2176.6,1,NA,PC,2023-02-16
GLB-000426,Player425,League of Legends,Gold,3015,50.3,106,2103.9,,Asia,Mac,"August 30, 2023"
GLB-000427,Player426,Apex Legends,Diamond,2099,62.8,52,775.5,0,South America,Mac,"August 05, 2021"
GLB-000428,Player427,League of Legends,Platinum,969,63.0,29,,0,Asia,Console,"April 16, 2020"
GLB-000429,Player428,League of Legends,Bronze,990,34.0,81,651.3,0,NA,PC,"March 28, 2022"
GLB-000430,Player429,Dota 2,Gold,3949,32.3,107,2565.1,0,EU West,PC,"January 07, 2016"
GLB-000431,Player430,League of Legends,Global Elite,418 maç,74.1,93,2144.1,0,South America,Console,21/10/2016
GLB-000432,Player431,Valorant,Platinum,4258,74.6,112,1179.1,,NA,PC,2022-12-13
GLB-000433,Player432,League of Legends,Platinum,4676,48.3,62,"3,718",0,EU West,PC,20/07/2024
GLB-000434,Player433,League of Legends,Global Elite,765,60.4,60,1138.8,0,Asia,PC,"April 06, 2015"
GLB-000435,Player434,Dota 2,Silver,3143,42.9,21,992.8,1,Asia,PC,2021-05-28
GLB-000436,Player435,Dota 2,Platinum,4940,72.0,57,202.7,0,South America,PC,"September 03, 2016"
GLB-000437,Player436,PES 2021,Bronze,3214,73.5,63,2238.5,0,EU West,PC,15/05/2023
GLB-000438,Player437,cs2,Diamond,4237,52.5,119,318.5,0,North America,Console,10/07/2023
GLB-000439,Player438,PES 2021,Diamond,3608,50.6%,32,667.6,0,NA,PC,13/08/2022
GLB-000440,Player439,League of Legends,Gold,3494,45.0,101,1129.7,0,NA,Console,"December 28, 2018"
GLB-000441,Player440,Counter-Strike 2,Diamond,543,60.1,47,2481.8,0,EU West,Console,30/09/2022
GLB-000442,Player441,Apex Legends,,4670,54.8,35,3.4k,0,EU East,PC,2018-08-31
GLB-000443,Player442,Apex Legends,Bronze,2593,58.9,107,1424.1,5,Asia,PC,27/07/2022
GLB-000444,Player443,Dota 2,Silver,,47.3,9,2943.8,0,EU West,PC,06/05/2022
GLB-000445,Player444,League of Legends,Platinum,2883,67.7,83,1565.2,0,Asia,Console,07/11/2022
GLB-000446,Player445,PES 2021,Platinum,4100,47.2,113,1734.6,0,NA,Console,2022-04-29
GLB-000447,Player446,Apex Legends,Platinum,1768,59.1%,104,1939.2,0,EU East,Console,27/01/2018
GLB-000448,Player447,Apex Legends,Silver,3417,62.9,93,86.6,10,NA,Console,2024-02-17
GLB-000449,Player448,PES 2021,Diamond,4405,72.6,41,2603.5,0,South America,PC,"February 23, 2020"
GLB-000450,Player449,Counter-Strike 2,Diamond,1128,43.6,62,989.2,1,EU West,Console,2020-12-08
GLB-000451,Player450,League of Legends,Gold,3029,36.8,37,1475.2,None,EU West,PC,2016-05-07
GLB-000452,Player451,Dota 2,,1645,44.5%,63,491.0,0,South America,PC,2024-07-01
GLB-000453,Player452,Dota 2,Global Elite,1949,63.8,17,594.7,0,NA,PC,"August 07, 2015"
GLB-000454,Player453,Valorant,Gold,2310,39.2,57,1138.8,0,EU West,Console,2015-03-18
GLB-000455,Player454,Dota 2,Bronze,2062,38.6,91,2350.4,0,Asia,Mobile,"September 30, 2015"
GLB-000456,Player455,PES 2021,Gold,1571,%52,98,2174.4,0,South America,Console,"August 13, 2016"
GLB-000457,Player456,PES 2021,Gold,2030,46.2,90,1538.1,0,NA,PC,2020-07-22
GLB-000458,Player457,PES 2021,Diamond,2152,33.4,106,2442.4,0,EU West,Console,"August 29, 2016"
GLB-000459,Player458,League of Legends,Silver,1362,71.3,114,459.6,0,NA,Console,2016-05-25
GLB-000460,Player459,Counter-Strike 2,Global Elite,4550,30.9,84,2180.0,1,South America,PC,"July 22, 2024"
GLB-000461,Player460,PES 2021,Silver,4533,45.5,66,2392.2,0,Asia,PC,"August 01, 2016"
GLB-000462,Player461,Apex Legends,Silver,4720,51.9,104,2473.3,0,South America,Console,"August 18, 2021"
GLB-000463,Player462,League of Legends,Platinum,4495,53.1,43,2.7k,0,South America,Console,11/02/2015
GLB-000464,Player463,League of Legends,Bronze,1847,50.4,54,,1,EU West,Mobile,"October 30, 2015"
GLB-000465,Player464,League of Legends,Silver,3764,56.1,88,21.0,0,EU West,Console,"May 21, 2022"
GLB-000466,Player465,Dota 2,Global Elite,3947,45.9,11,3.4k,0,EU East,PC,20/12/2019
GLB-002634,Player466,Counter-Strike 2,Silver,3840,32.2,113,2789.1,5,Asia,Console,"March 03, 2021"
GLB-000468,Player467,cs2,Platinum,4829,43.1,62,1751.8,0,EU West,PC,"June 19, 2016"
GLB-000469,Player468,Valorant,Diamond,742,33.4,37,2606.4,0,South America,PC,14/10/2022
GLB-000470,Player469,cs2,Platinum,2424,34.9,20,1139.0,0,Asia,Console,2020-05-19
GLB-000471,Player470,PES 2021,Platinum,4375,67.5,30,429.0,0,Asia,Mobile,2023-03-21
GLB-000472,Player471,League of Legends,Global Elite,571,40.9,52 ms,1269.0,0,EU East,PC,2018-11-18
GLB-000473,Player472,League of Legends,Silver,1922,30.6,6,514.7,0,EU East,Mac,2016-01-20
GLB-000474,Player473,Apex Legends,Platinum,4071,47.3,50 ms,2925.4,0,EU West,Console,"August 10, 2021"
GLB-000475,Player474,Dota 2,Diamond,3743,30.8,91,2.1k,0,NA,PC,01/08/2016
GLB-000476,Player475,Dota 2,Bronze,1844,41.3,71,4.0k,0,Asia,PC,"February 05, 2022"
GLB-000477,Player476,Apex Legends,Gold,2460,31.5,103,1111.0,5,EU East,PC,"April 22, 2020"
GLB-000478,Player477,PES 2021,Platinum,2454,67.3,106,666.1,0,South America,PC,2018-03-23
GLB-000479,Player478,Valorant,Diamond,4120,49.0,95,2129.8,0,South America,PC,2019-09-09
GLB-000480,Player479,Dota 2,Platinum,3117,50.5,71,1352.2,0,NA,PC,08/05/2017
GLB-000481,Player480,League of Legends,Gold,3540,31.5,29,470.2,2,EU East,PC,"December 27, 2015"
GLB-000482,Player481,Counter-Strike 2,Gold,2667,46.1,97,1086.2,1,EU West,Mobile,"January 15, 2016"
GLB-000483,Player482,Apex Legends,Gold,3097,,23,1938.8,0,EU East,PC,2020-06-08
GLB-000484,Player483,Apex Legends,Bronze,4103,,27,611.7,1,Asia,Mobile,2020-03-19
GLB-000485,Player484,Counter-Strike 2,Bronze,826,49.5,83,779.0,0,EU East,Console,"April 25, 2016"
GLB-000486,Player485,Counter-Strike 2,Bronze,1758,32.6,58,2786.8,2,North America,PC,2015-08-30
GLB-000531,Player486,Dota 2,Gold,3901,55.8,39,1288.6,2,NA,PC,04/08/2024
GLB-000488,Player487,Apex Legends,Gold,2526,59.0,60,1118.5,0,EU West,Console,2016-05-23
GLB-000489,Player488,Dota 2,Global Elite,699,30.3,74,796.4,0,EU West,Console,"March 29, 2019"
GLB-000490,Player489,Valorant,Diamond,564,55.2,66,151.8,0,EU East,PC,2023-06-01
GLB-000491,Player490,Valorant,Bronze,620,74.7,26,170.5,0,EU East,Mobile,01/05/2023
GLB-000492,Player491,Apex Legends,Bronze,3010,33.7,73,1046.2,0,EU East,Console,01/05/2019
GLB-000493,Player492,Valorant,Silver,4153,150.5,7,"5,729",1,South America,PC,"October 18, 2019"
GLB-000494,Player493,Dota 2,Platinum,2327,48.4,103,"6,425",2,Asia,Mobile,"October 03, 2015"
GLB-000495,Player494,cs2,Platinum,392 maç,54.4,13,1104.4,2,EU West,PC,"January 02, 2022"
GLB-000496,Player495,PES 2021,Diamond,2522,37.1,74,1549.0,0,EU East,PC,2023-10-28
GLB-000497,Player496,Counter-Strike 2,Platinum,2616,48.7,21,2948.8,0,EU East,Mac,25/10/2021
GLB-000498,Player497,Dota 2,Silver,2548,46.1,117,72.4,1,South America,PC,2019-11-13
GLB-000499,Player498,League of Legends,Platinum,808,60.2,77,2632.4,0,EU West,PC,"January 02, 2015"
GLB-000500,Player499,Apex Legends,Gold,4821,65.2,18,164.0,3,NA,PC,2021-08-17
GLB-000501,Player500,Counter-Strike 2,Global Elite,1666,58.7,15,1470.5,0,NA,Console,"February 28, 2021"
GLB-000502,Player501,Valorant,Bronze,2383,32.8,32,11.4,0,North America,PC,"June 26, 2022"
GLB-000503,Player502,League of Legends,Silver,46,71.2,86,1264.0,1,NA,PC,"March 17, 2018"
